algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,sigma_dp_honest,sigma_dp_attacker,noise_norm_honest,noise_norm_attacker,krum_score_honest,krum_score_attacker,nsr_honest,nsr_attacker,sigma_n_honest,sigma_n_attacker,n_dp_norm_honest,n_dp_norm_attacker,eps_n_honest,eps_n_attacker,trust_honest,trust_attacker,eps_avg,eps_std,avg_trust,avg_sigma_dp_precap,avg_n_dp_norm_postcap,avg_nsr
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,94,7.349417001027606,0.8811863110462824,0.40164707789818443,0.9513091030350399,1.534637134183537,155.55103188872337,1000.0,0.5797638357797417,1.0,30238,341,78,129,0.6002290721471661,0.0,135.4480341131037,0.0,1.9350296258926392,22.993615272641183,7473.9491472392165,0.0,0.6002290721471661,0.0,135.4480341131037,0.0,5.159926542176879,0.0,0.7573389573530718,0.0,5.159926542176879,1.0946359500407152,0.7573389573530718,0.6002290721471661,4.966427917480469,274.0448020654379
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,95,7.349417001027606,0.8810369781653087,0.4025938092668851,0.8652504554570662,1.6312024420813511,158.19674239993094,1000.0,0.5094238170757441,1.0,30491,696,65,152,0.600229072147166,0.0,135.33554398386102,0.0,1.1402582902657359,165.10106039881705,7383.455288711962,0.0,0.600229072147166,0.0,135.33554398386102,0.0,5.211026612826858,0.0,0.7128526756637975,0.0,5.211026612826858,1.0795808751277325,0.7128526756637975,0.600229072147166,8.571251118977864,467.61883495175744
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,96,7.49017623638829,0.880832977493604,0.4028597357869148,0.7281644572843788,1.5157559216022491,171.06776299595833,1000.0,0.47159543765755857,1.0,30420,818,119,97,0.6002290721471659,0.0,135.46642608642577,0.0,1.2884963870048523,553.2601999205351,7090.378155067828,0.0,0.6002290721471659,0.0,135.46642608642577,0.0,5.25635945229552,0.0,0.7396396666765213,0.0,5.25635945229552,1.0715552063462008,0.7396396666765213,0.6002290721471659,9.031095072428386,472.69187700452187
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,97,7.49017623638829,0.8807893119255702,0.4033739404877027,0.8875282028623533,1.7025570571422577,217.467735131979,1000.0,0.5064979002846075,1.0,30535,639,32,182,0.600229072147166,0.0,135.41342078314887,0.0,1.8021469579802618,6.501158496141434,7898.458823833977,0.0,0.600229072147166,0.0,135.41342078314887,0.0,5.298235195938412,0.0,0.7337186104721494,0.0,5.298235195938412,1.0630047348318619,0.7337186104721494,0.600229072147166,8.124805246988933,473.9075294300386
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,98,7.49017623638829,0.8805649767319361,0.4061288077632586,0.9126679636920964,2.129055455327034,217.2403316664696,1000.0,0.5375162378252056,1.0,29977,226,162,43,0.6002290721471661,0.0,135.23431396484375,0.0,5.8755225241184235,538.1044870567322,7028.031741101231,0.0,0.6002290721471661,0.0,135.23431396484375,0.0,5.314682209359758,0.0,0.7777562811970711,0.0,5.314682209359758,1.0627431410299175,0.7777562811970711,0.6002290721471661,3.606248372395833,187.4141797626995
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,99,7.49017623638829,0.8808589768409729,0.40308994670708975,0.8961763498206752,1.7027319222688675,262.63988547325135,1000.0,0.489609448522492,1.0,30219,303,61,147,0.6002290721471661,0.0,135.53145472208658,0.0,2.126073181629181,9.235948672294617,7357.302327799004,0.0,0.6002290721471661,0.0,135.53145472208658,0.0,5.331469910199254,0.0,0.7189822047948837,0.0,5.331469910199254,1.0689433673144928,0.7189822047948837,0.6002290721471661,5.4212581888834634,294.2920931119601
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,100,7.49017623638829,0.8807049796978632,0.4040250865618388,0.8943014933825049,1.9991137725966317,263.45591372966766,1000.0,0.4679958894507214,1.0,30153,353,100,112,0.6002290721471661,0.0,135.46146937779017,0.0,3.488116434642247,334.903839738369,7938.6598341278195,0.0,0.6002290721471661,0.0,135.46146937779017,0.0,5.360424940525433,0.0,0.7694585238184247,0.0,5.360424940525433,1.0653503023501512,0.7694585238184247,0.6002290721471661,6.321535237630209,370.4707922592982
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,101,7.49017623638829,0.8804696442683538,0.40882658809423444,0.8236993897871806,1.6179703978391795,290.6276421666145,1000.0,0.5157745886178433,1.0,30193,334,82,127,0.6002290721471661,0.0,135.4409907414363,0.0,1.9341025260778575,94.65750394880772,7615.212562344434,0.0,0.6002290721471661,0.0,135.4409907414363,0.0,5.388602945793224,0.0,0.6971832399184887,0.0,5.388602945793224,1.0617345241945109,0.6971832399184887,0.6002290721471661,5.869109598795573,329.99254436825885
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,102,7.49017623638829,0.8805599790811539,0.4046136260032654,0.925070085818241,1.790823354440577,300.0100584077835,1000.0,0.6657689944843268,1.0,30714,798,39,175,0.6002290721471661,0.0,135.29143299775964,0.0,1.8497461290920483,58.72587970674038,7619.964722255478,0.0,0.6002290721471661,0.0,135.29143299775964,0.0,5.422686943754823,0.0,0.725369435899398,0.0,5.422686943754823,1.0574156800527352,0.725369435899398,0.6002290721471661,7.666514536539713,431.79800092781034
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,103,7.49017623638829,0.880431977113088,0.40529000947872795,0.8447286520371894,1.6984107080433104,303.60483799815177,1000.0,0.5451329659657592,1.0,30487,583,25,189,0.600229072147166,0.0,135.39944203694662,0.0,1.468693595793512,6.144063552618027,8178.156428673519,0.0,0.600229072147166,0.0,135.39944203694662,0.0,5.473689895185063,0.0,0.746902346611023,0.0,5.473689895185063,1.0043940182707396,0.746902346611023,0.600229072147166,8.123966522216797,490.68938572041117
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,104,7.49017623638829,0.8803779780864716,0.40637008945147196,0.9011757432514065,1.6861279328664145,304.7616952586174,1000.0,0.6727476693430492,1.0,30503,610,57,154,0.6009431393020023,0.0,135.5199178059896,0.0,2.2793923536936442,10.722860668301582,8032.207041239529,0.0,0.6009431393020023,0.0,135.5199178059896,0.0,5.502818592804129,0.0,0.7102532505989074,0.0,5.502818592804129,1.0025286112153542,0.7102532505989074,0.6009431393020023,6.7759958902994795,401.6103520619763
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,105,7.49017623638829,0.8804576448599497,0.4058539346853892,0.9219708900023861,1.9934491770608085,305.9706939578056,1000.0,0.4940084586466166,1.0,29887,169,180,24,0.6002290721471661,0.0,135.49627031598772,0.0,3.1269700867789134,695.137562623024,7760.312359223223,0.0,0.6002290721471661,0.0,135.49627031598772,0.0,5.5194431485162845,0.0,0.7672958629471915,0.0,5.5194431485162845,0.9947497687498736,0.7672958629471915,0.6002290721471661,3.16157964070638,181.07395504854188
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,106,7.49017623638829,0.8802306435505549,0.40758816262086234,0.8422102594740511,1.6831383009751637,365.50807655453684,1000.0,0.42429390865505934,1.0,30310,482,52,162,0.6019634150359826,0.0,135.8498018052843,0.0,1.2408047914505005,10.86279083788395,8052.983567258245,0.0,0.6019634150359826,0.0,135.8498018052843,0.0,5.544020342749813,0.0,0.7004595034652286,0.0,5.544020342749813,1.0060585962421604,0.7004595034652286,0.6019634150359826,8.150988108317057,483.1790140354947
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,107,7.49017623638829,0.8800013101100922,0.4076278033852577,0.8668286996951876,2.0946020632982254,365.8664222884178,1000.0,0.5855955000313104,1.0,30300,520,98,114,0.6002290721471661,0.0,135.51004314422607,0.0,3.3684112280607224,40.47618009328842,7731.17968545413,0.0,0.6002290721471661,0.0,135.51004314422607,0.0,5.566451215076817,0.0,0.7261791713535786,0.0,5.566451215076817,1.0163197730368743,0.7261791713535786,0.6002290721471661,7.2272023010253905,412.32958322422024
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,108,7.49017623638829,0.8796086438496907,0.41580260356267296,0.9498724438602146,2.084748531381289,369.81261955976487,1000.0,0.6057106002461142,1.0,30380,387,25,182,0.6002290721471661,0.0,135.63997650146484,0.0,4.662268181641896,12.909953474998474,7723.099785950639,0.0,0.6002290721471661,0.0,135.63997650146484,0.0,5.583159478364468,0.0,0.6904154668251673,0.0,5.583159478364468,1.0248655083004745,0.6904154668251673,0.6002290721471661,5.425599060058594,308.92399143802555
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,109,7.49017623638829,0.8794006443023682,0.4106845008333524,0.8800336573082527,2.0053791541319628,369.64717349648475,1000.0,0.5796615836876523,1.0,30885,1147,33,189,0.600229072147166,0.0,135.38893655630258,0.0,1.6660546499949236,5.727135605514049,7758.591034284581,0.0,0.600229072147166,0.0,135.38893655630258,0.0,5.635224308998553,0.0,0.7489982614150414,0.0,5.635224308998553,1.0115612161433742,0.7489982614150414,0.600229072147166,11.733707834879556,672.4112229713304
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,110,7.49017623638829,0.8790633114178975,0.41174880117177964,0.8256183742259983,2.1050935089588165,370.5656871151924,1000.0,0.48711871917055305,1.0,30579,914,65,156,0.6002290721471661,0.0,135.46997197469076,0.0,3.177876134713491,49.3554526925087,8261.964864955173,0.0,0.6002290721471661,0.0,135.46997197469076,0.0,5.683436340548531,0.0,0.7438250233729681,0.0,5.683436340548531,0.9985954641654631,0.7438250233729681,0.6002290721471661,10.83759775797526,660.9571891964138
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,111,7.49017623638829,0.8790569760402044,0.41202241599559786,0.8154465846658517,2.154558462756021,375.4835907697678,1000.0,0.48229288326283865,1.0,30281,355,41,169,0.6002290721471661,0.0,135.4213420322963,0.0,3.4268446138926913,14.519962077140809,8615.741492764128,0.0,0.6002290721471661,0.0,135.4213420322963,0.0,5.711382229667771,0.0,0.7635845158781324,0.0,5.711382229667771,0.9892415947305029,0.7635845158781324,0.6002290721471661,6.319662628173828,402.06793632899263
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,112,7.49017623638829,0.8790993104378383,0.4124222794175148,0.9555805805467739,2.086626246571541,376.881300470829,1000.0,0.8028174982490364,1.0,30172,242,75,129,0.6002290721471661,0.0,135.1713161468506,0.0,7.184142291545868,20.29353494167328,7042.098452996134,0.0,0.6002290721471661,0.0,135.1713161468506,0.0,5.722208251139187,0.0,0.7631183788180351,0.0,5.722208251139187,0.9968292322741544,0.7631183788180351,0.6002290721471661,3.6045684305826824,187.7892920798969
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,113,7.49017623638829,0.8786793130636216,0.41452572683493294,0.7650534111353955,2.2013734728097916,378.6060403215885,1000.0,0.5071019004596132,1.0,30137,412,124,89,0.6002290721471661,0.0,135.5589780807495,0.0,2.8787771463394165,237.80842322826385,7765.414361971202,0.0,0.6002290721471661,0.0,135.5589780807495,0.0,5.74935763659453,0.0,0.7006998918950558,0.0,5.74935763659453,0.9987065041825717,0.7006998918950558,0.6002290721471661,7.22981216430664,414.1554326384641
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,114,7.49017623638829,0.8786536435286204,0.41463126937548317,0.933536787770201,1.845724925895532,396.9981887352467,1000.0,0.7616061433122691,1.0,30607,713,55,157,0.6022734355525449,0.0,135.98025716145833,0.0,2.738718851407369,8.403726046681404,7993.393075289498,0.0,0.6022734355525449,0.0,135.98025716145833,0.0,5.773136908682845,0.0,0.6684718993802865,0.0,5.773136908682845,0.9983840574953119,0.6684718993802865,0.6022734355525449,6.799012858072917,399.6696537644749
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,115,7.49017623638829,0.8785066437721253,0.4158186034361521,0.9206144793954046,1.920222814877828,398.2695946907997,1000.0,0.5169570554264703,1.0,30372,475,52,159,0.6002290721471663,0.0,135.61760355631512,0.0,2.240565776824951,27.93089967608452,8163.982974064945,0.0,0.6002290721471663,0.0,135.61760355631512,0.0,5.79744689940228,0.0,0.7043904781341552,0.0,5.79744689940228,1.0021436950925604,0.7043904781341552,0.6002290721471663,6.780880177815755,408.1991487032473
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,116,7.522735911044826,0.8779806447029114,0.41801443219184875,0.7191377687575103,2.217519321224906,400.8648463225365,1000.0,0.44711828795252545,1.0,30314,643,81,138,0.6002290721471659,0.0,135.25557708740234,0.0,3.0552108829671685,291.8351858949661,8010.843505629886,0.0,0.6002290721471659,0.0,135.25557708740234,0.0,5.832460007650512,0.0,0.7236776866696097,0.0,5.832460007650512,1.0052647453067027,0.7236776866696097,0.6002290721471659,9.918742319742838,587.461857079525
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,117,7.522735911044826,0.878137309551239,0.4178449863195419,0.9026539751434147,1.8563035238872876,424.84147101402283,1000.0,0.46717579559374384,1.0,30228,292,58,148,0.6002290721471661,0.0,135.37337424538353,0.0,3.0955804586410522,53.711998307704924,8812.98433820053,0.0,0.6002290721471661,0.0,135.37337424538353,0.0,5.863303686741409,0.0,0.7533503662456166,0.0,5.863303686741409,0.9698908376622454,0.7533503662456166,0.6002290721471661,4.963690388997396,323.14275906735276
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,118,7.539064909485271,0.877149313489596,0.421622699201107,0.829406033661033,2.37338782787323,429.70305568099025,1000.0,0.5063490842251666,1.0,30821,1064,22,199,0.6002290721471661,0.0,135.46704833984376,0.0,2.974242715835571,7.7456700801849365,7385.469939586938,0.0,0.6002290721471661,0.0,135.46704833984376,0.0,5.906888142937487,0.0,0.7273524343967438,0.0,5.906888142937487,0.9608520644032008,0.7273524343967438,0.6002290721471661,11.28892069498698,615.4558282989115
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,119,7.539064909485271,0.8771713117758433,0.4228848926226298,0.8855485356819157,1.8437230199575425,427.64577503800393,1000.0,0.4869572123141716,1.0,30457,672,59,158,0.6002290721471659,0.0,135.43055572509766,0.0,2.4642400979995727,146.56790835142135,8704.21628270893,0.0,0.6002290721471659,0.0,135.43055572509766,0.0,5.9389627312351,0.0,0.7523956418037414,0.0,5.9389627312351,0.9542206875516325,0.7523956418037414,0.6002290721471659,9.028703715006511,580.2810855139287
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,120,7.539064909485271,0.8767323116461436,0.4237694505850474,0.8504391756744537,2.293610686347598,441.4661326313019,1000.0,0.5484040011774177,1.0,30588,845,76,141,0.6002290721471659,0.0,135.43089149111793,0.0,3.0534958442052207,10.060954306125641,8063.148612815688,0.0,0.6002290721471659,0.0,135.43089149111793,0.0,5.966803451011195,0.0,0.7516834906169346,0.0,5.966803451011195,0.962770266944622,0.7516834906169346,0.6002290721471659,9.480162404378255,564.420402897098
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,121,7.594761300286557,0.8764806453386943,0.42527067065238955,0.866103042239083,2.270943115739261,440.4885451579094,1000.0,0.507720018617305,1.0,30295,512,86,129,0.6002290721471661,0.0,135.31995705997244,0.0,3.6966402530670166,28.107987072467804,7462.24393170178,0.0,0.6002290721471661,0.0,135.31995705997244,0.0,5.988413972390862,0.0,0.6927848177797654,0.0,5.988413972390862,0.9730777122836336,0.6927848177797654,0.6002290721471661,7.668130900065104,422.86048946310086
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,122,7.594761300286557,0.8737006417910258,0.48409340570370357,0.866428097425834,2.575335355905386,445.23233111858366,1000.0,0.5574332522626185,0.9988888888888889,30200,433,131,78,0.6002290721471661,0.0,135.40400578425482,0.0,6.114220582521879,49.113882752656934,8146.256392570104,0.0,0.6002290721471661,0.0,135.40400578425482,0.0,6.00572559572975,0.0,0.7769491901764503,0.0,6.00572559572975,0.9744667438228446,0.7769491901764503,0.6002290721471661,5.867506917317709,353.00444367803783
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,123,7.594761300286557,0.8757443130016327,0.4289549621939659,0.8806965174129353,2.495901942253113,450.355872092247,1000.0,0.4605873768346197,1.0,30044,222,120,86,0.6002290721471661,0.0,135.37514411078558,0.0,4.2030953831142845,923.964243440628,6975.777217615899,0.0,0.6002290721471661,0.0,135.37514411078558,0.0,6.016197385922092,0.0,0.6788453989558749,0.0,6.016197385922092,0.9786812358571998,0.6788453989558749,0.6002290721471661,4.061254323323568,209.27331652847695
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,124,7.594761300286557,0.87616264462471,0.4279038754105568,0.9702174296291943,1.566673904657364,534.2678490018844,1000.0,0.5236741540201357,1.0,30123,222,82,123,0.6002290721471661,0.0,135.3251020643446,0.0,1.3951386147075229,204.1452502512932,8025.642633113787,0.0,0.6002290721471661,0.0,135.3251020643446,0.0,6.0316026232005875,0.0,0.6209727894100878,0.0,6.0316026232005875,0.9744862137183353,0.6209727894100878,0.6002290721471661,4.059753061930339,240.76927899341362
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,125,7.594761300286557,0.8760643122593562,0.4284562799334526,0.9406848561059465,2.161934558550517,549.0839472770691,1000.0,0.7117874476445178,1.0,30453,580,71,140,0.6002290721471663,0.0,135.44275410970053,0.0,4.191596364974975,139.2640470290184,9676.521239293212,0.0,0.6002290721471663,0.0,135.44275410970053,0.0,6.052587249249957,0.0,0.7875421841939291,0.0,6.052587249249957,0.9775180680064244,0.7875421841939291,0.6002290721471663,6.772137705485026,483.8260619646606
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,126,7.594761300286557,0.876167311668396,0.4287894371151924,0.9158983053316537,2.3585951179265976,561.2609194803238,1000.0,0.6375080695019553,1.0,30012,224,138,66,0.6002290721471661,0.0,135.30488395690918,0.0,6.15616637468338,138.74769239187242,9132.077568215478,0.0,0.6002290721471661,0.0,135.30488395690918,0.0,6.06199927596699,0.0,0.75825584679842,0.0,6.06199927596699,0.9787882785421147,0.75825584679842,0.6002290721471661,3.6081302388509116,243.52206848574608
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,127,7.594761300286557,0.875615647037824,0.4318609475096067,0.8692447900648377,2.3896625377237797,576.4924886703491,1000.0,0.4934811723904792,1.0,30278,454,78,136,0.6002290721471661,0.0,135.4249963760376,0.0,3.0840110182762146,156.22478506565093,8564.787571117013,0.0,0.6002290721471661,0.0,135.4249963760376,0.0,6.092182194809286,0.0,0.6994218546897173,0.0,6.092182194809286,0.9599672168720513,0.6994218546897173,0.6002290721471661,7.222666473388672,456.788670459574
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,128,7.594761300286557,0.875917645295461,0.43139658858378727,0.8400892132334139,1.5454156001408894,589.7403591728211,1000.0,0.580815330788228,1.0,30146,370,127,81,0.6002290721471661,0.0,135.43261082967123,0.0,2.391127626101176,470.84142449080946,10789.247568701461,0.0,0.6002290721471661,0.0,135.43261082967123,0.0,6.110654634315007,0.0,0.7485928485790888,0.0,6.110654634315007,0.9566125194545211,0.7485928485790888,0.6002290721471661,5.417304433186849,431.56990274805844
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,129,7.68194057176097,0.8756663119792938,0.43264311442772546,0.8724983264621825,2.0790381696489124,629.444413690567,1000.0,0.5368323276608303,1.0,30488,623,45,170,0.600229072147166,0.0,135.40364922417535,0.0,3.2264862987730236,136.21055295705796,9210.934136808391,0.0,0.600229072147166,0.0,135.40364922417535,0.0,6.133400915098146,0.0,0.7594386272960238,0.0,6.133400915098146,0.9619290456731174,0.7594386272960238,0.600229072147166,8.124218953450521,552.6560482085034
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,130,7.68194057176097,0.8755606466531753,0.4335642005006472,0.9407745574957695,2.314605615355752,640.1100644397735,1000.0,0.5680735893941345,1.0,30199,337,91,115,0.6002290721471661,0.0,135.35839150168678,0.0,4.329206510023638,408.73066408634185,8920.103704002431,0.0,0.6002290721471661,0.0,135.35839150168678,0.0,6.151093148519408,0.0,0.7459536248987372,0.0,6.151093148519408,0.9558525364312154,0.7459536248987372,0.6002290721471661,4.963141021728515,327.07046914675584
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,131,7.68194057176097,0.8755043121178945,0.4341119901339213,0.8529955008056186,2.412890380079096,669.161687374115,1000.0,0.7115311388328783,1.0,30302,353,53,154,0.6002290721471661,0.0,135.58178433504972,0.0,6.437893780795011,496.31310785770415,8519.070924146676,0.0,0.6002290721471661,0.0,135.58178433504972,0.0,6.164407723666536,0.0,0.7059987593780864,0.0,6.164407723666536,0.9606598822658994,0.7059987593780864,0.6002290721471661,4.971332092285156,312.3659338853782
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,132,7.724794367485531,0.8752683120965957,0.43529457996288934,0.7570422607933329,2.0729231869473175,710.1054839992523,1000.0,0.30417007397337864,1.0,29988,382,151,63,0.6002290721471661,0.0,135.38102273380056,0.0,3.7102704328649185,1091.9807698500156,8791.685848920746,0.0,0.6002290721471661,0.0,135.38102273380056,0.0,6.193123572351223,0.0,0.7017068582422593,0.0,6.193123572351223,0.9498150918030281,0.7017068582422593,0.6002290721471661,7.671591288248698,498.1955314388423
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,133,7.741694406179333,0.8748843099673589,0.43747022658586504,0.9162171976466005,2.460913994733025,806.5609312629699,1000.0,0.5554077937616448,1.0,30503,620,47,166,0.6002290721471661,0.0,135.3892561968635,0.0,4.455406974343693,503.5104593849182,8163.318728452492,0.0,0.6002290721471661,0.0,135.3892561968635,0.0,6.215261334862163,0.0,0.7184522677870357,0.0,6.215261334862163,0.9509747531964314,0.7184522677870357,0.6002290721471661,7.672057851155599,462.5880612789745
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,134,7.741694406179333,0.8747393089532852,0.43915037989616396,0.9279587099788354,2.260368053118388,853.1553771781921,1000.0,0.6960869956253826,1.0,30472,591,65,146,0.6002290721471663,0.0,135.3819844563802,0.0,2.5207365413506824,478.6891333293915,8709.624847124147,0.0,0.6002290721471663,0.0,135.3819844563802,0.0,6.241353159199995,0.0,0.6837565243244171,0.0,6.241353159199995,0.9332396303219356,0.6837565243244171,0.6002290721471663,6.76909922281901,435.48124235620736
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,135,7.741694406179333,0.8745486454168956,0.44008531510829924,0.9047152812377534,2.056282464663188,891.8942620944977,1000.0,0.44744785675735904,1.0,30269,391,56,156,0.6002290721471663,0.0,135.54149068196614,0.0,3.225046157836914,479.6586874818802,8635.802370955524,0.0,0.6002290721471663,0.0,135.54149068196614,0.0,6.258109511082205,0.0,0.63668312728405,0.0,6.258109511082205,0.9397595470397583,0.63668312728405,0.6002290721471663,6.777074534098308,431.7901185477762
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,136,7.785111002547088,0.8746739782889684,0.4409113163749377,0.94954955281291,1.923928235967954,932.3310912799835,1000.0,0.6793005586477928,1.0,30323,464,90,117,0.6002290721471661,0.0,135.39488728841147,0.0,3.413386662801107,1005.7775458729267,9953.09767354201,0.0,0.6002290721471661,0.0,135.39488728841147,0.0,6.273847505802401,0.0,0.6781061676641306,0.0,6.273847505802401,0.9392702996656449,0.6781061676641306,0.6002290721471661,5.415795491536458,398.12390694168033
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,137,7.909543825337474,0.8741016451517741,0.44511305809020996,0.8639834797539667,2.7977662086486816,1024.291062746048,1000.0,0.612927632448856,1.0,30667,723,19,193,0.6002290721471661,0.0,135.5820285572725,0.0,8.314094571506276,57.72180076122284,8507.879235012377,0.0,0.6002290721471661,0.0,135.5820285572725,0.0,6.295310430282843,0.0,0.7233454830506268,0.0,6.295310430282843,0.9404713817185492,0.7233454830506268,0.6002290721471661,7.682981618245443,482.1131566507014
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,138,7.909543825337474,0.8738759779930114,0.44602145423491796,0.9226773751775418,2.599047605807965,1033.431740436554,1000.0,0.595442634344484,1.0,30189,350,96,113,0.6002290721471661,0.0,135.40809396597055,0.0,8.415947987483097,372.829649643898,9389.05154929358,0.0,0.6002290721471661,0.0,135.40809396597055,0.0,6.313313029771469,0.0,0.7297339806189904,0.0,6.313313029771469,0.9434006742791308,0.7297339806189904,0.6002290721471661,5.867684071858724,406.85890046938846
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,139,7.909543825337474,0.8735956436395645,0.44720257461071017,0.9211581439203922,2.3992756359717426,1061.3772309017181,1000.0,0.6062012592208607,1.0,30504,618,47,167,0.6002290721471661,0.0,135.52423993278953,0.0,4.7186629421570725,178.8630267226696,9548.178361860053,0.0,0.6002290721471661,0.0,135.52423993278953,0.0,6.335969900129646,0.0,0.7131679724244511,0.0,6.335969900129646,0.9423128211525994,0.7131679724244511,0.6002290721471661,7.679706929524739,541.0634405054029
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,140,7.909543825337474,0.8738799770673116,0.4465840188662211,0.8989488169348101,1.956260859966278,1074.4293465995788,1000.0,0.38975630792164323,1.0,30224,232,30,176,0.6002290721471661,0.0,135.28198658336294,0.0,3.73927704854445,247.16194433689117,10612.008272883038,0.0,0.6002290721471661,0.0,135.28198658336294,0.0,6.349967427165676,0.0,0.7591294863007285,0.0,6.349967427165676,0.9460899195822068,0.7591294863007285,0.6002290721471661,4.960339508056641,389.10697000571145
noise-game,scale,mnist,42,500,200,1.1,1.0,0.05,iid,1.0,50,141,8.03397664812786,0.8733529784282048,0.4502908423542976,0.8073074353748291,2.5662211552262306,1098.8915045261383,1000.0,0.40290226019592557,1.0,30126,337,85,128,0.6002290721471661,0.0,135.53030681610107,0.0,4.6830021142959595,802.2741703534126,9211.873226276308,0.0,0.6002290721471661,0.0,135.53030681610107,0.0,6.370159296786087,0.0,0.7600247375667095,0.0,6.370159296786087,0.9526207638974876,0.7600247375667095,0.6002290721471661,7.228283030192057,491.29990540140307
