algorithm,attack_type,dataset,seed,n_nodes,n_attackers,noise_mult,clip_bound,sampling_rate,split_mode,dirichlet_alpha,start_round,round,epsilon,accuracy,test_loss,f1_score,mean_update_norm_honest,mean_update_norm_attacker,best_alpha,precision,recall,total_tp_all,total_fp_all,total_fn_all,total_tn_all,n_rejected_honest,n_rejected_attacker,eps_n_honest,eps_n_attacker,V_agg_norm_honest,V_agg_norm_attacker,D_threshold_honest,D_threshold_attacker,S_agg_norm_honest,S_agg_norm_attacker,eps_avg,eps_std,rho_t,trust_toward_honest,trust_toward_attacker
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,117,5.48749013258289,0.8859399777650833,0.3861359389871359,0.9993243243243244,0.01359769017161692,nan,1000.0,0.5706605222734255,1.0,10363,472,0,101,27.764705882352942,103.63,5.487490132582891,0.0,0.43799102656981526,nan,0.03401992817209505,0.0,0.6274239543606254,nan,5.487490132582891,8.881784197001252e-16,2.055,0.9149444497576064,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,118,5.536958684228259,0.8858779786527157,0.3864695297926664,0.9924662981391567,0.014172085432399964,nan,1000.0,0.6159103929130337,1.0,10492,604,0,366,20.82758620689655,104.92,5.536958684228259,0.0,0.2581643251509502,nan,0.026560068161281716,0.0,0.32521856653279274,nan,5.536958684228259,0.0,2.07,0.9137192926348348,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,119,5.5872893005602045,0.8858354786038398,0.3867619509994984,0.9880765237129334,0.013615388211540201,nan,1000.0,0.7103900105467503,1.0,10151,261,0,230,11.863636363636363,101.51,5.587289300560204,0.0,0.30332651463421906,nan,0.0322512616610596,0.0,0.404951122674075,nan,5.587289300560204,8.881784197001252e-16,2.085,0.912838329028237,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,120,5.638499691921221,0.885954478085041,0.3868060997128487,1.0,0.013788837473839521,nan,1000.0,0.8571428571428571,1.0,10708,810,0,254,31.153846153846153,107.08,5.63849969192122,0.0,0.2792007378660716,nan,0.02743744933039122,0.0,0.38203467428684235,nan,5.63849969192122,8.881784197001252e-16,2.1,0.9119436884825901,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,121,5.690608103126535,0.8858889754116536,0.3871369414031506,0.9959036290811991,0.013794573373161256,nan,1000.0,0.7275010642826735,1.0,10564,672,0,214,28.0,105.64,5.690608103126535,0.0,0.250056441873312,nan,0.02497142166295951,0.0,0.38860247035821277,nan,5.690608103126535,0.0,2.115,0.9112330038111737,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,122,5.743633332930533,0.88591772839427,0.38739904917776585,0.9833333333333334,0.013675816553203683,nan,1000.0,0.8333333333333333,1.0,10538,641,0,125,33.73684210526316,105.38,5.743633332930534,0.0,0.2983176653322421,nan,0.029996457657492395,0.0,0.4842353510229211,nan,5.743633332930534,8.881784197001252e-16,2.13,0.9107877354530003,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,123,5.797594754252546,0.8859169773757458,0.38763319157063963,1.0,0.013379796873778105,nan,1000.0,0.7142857142857143,1.0,10120,222,0,64,18.5,101.2,5.797594754252544,0.0,0.27433714146415394,nan,0.02294054482646755,0.0,0.457978477080663,nan,5.797594754252544,1.7763568394002505e-15,2.145,0.9105686582851932,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,124,5.852512335191406,0.8859684754908085,0.3877834462374449,0.9987341772151899,0.013384979509282857,nan,1000.0,0.9068181818181817,1.0,10372,475,0,103,29.6875,103.72,5.852512335191407,0.0,0.2903960384428501,nan,0.027548436903442504,0.0,0.4396246001124382,nan,5.852512335191407,8.881784197001252e-16,2.16,0.9101630394283324,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,125,5.908406660859312,0.8859522281587124,0.38806661278009413,0.9976689976689976,0.012982422131158057,nan,1000.0,0.995475113122172,1.0,10569,670,0,161,31.904761904761905,105.69,5.9084066608593115,0.0,0.2789366202695029,nan,0.025664074859291865,0.0,0.3960564746743157,nan,5.9084066608593115,8.881784197001252e-16,2.175,0.9095793017306385,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,126,5.9652989560665395,0.8859557275474071,0.3882689501345158,0.9987341772151899,0.013237561672352828,nan,1000.0,0.9974999999999999,1.0,10335,436,0,59,33.53846153846154,103.35,5.965298956066539,0.0,0.2844214393542363,nan,0.026558272423501103,0.0,0.5516438896839435,nan,5.965298956066539,8.881784197001252e-16,2.19,0.909367517664283,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,127,6.023211108889667,0.8859172277152538,0.3885628256946802,0.9955864058129491,0.01256278260714478,nan,1000.0,0.6308105473297919,1.0,10300,410,0,136,22.77777777777778,103.0,6.023211108889668,0.0,0.30816571828391814,nan,0.02897271546557366,0.0,0.45549425813886857,nan,6.023211108889668,8.881784197001252e-16,2.205,0.9088517799937895,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,128,6.0821656951570935,0.885948476344347,0.38887399263679984,1.0,0.012586020740369956,nan,1000.0,0.8333333333333334,1.0,10321,423,0,88,28.2,103.21,6.0821656951570935,0.0,0.2849111477533976,nan,0.024700005549297455,0.0,0.46318940122922264,nan,6.0821656951570935,0.0,2.22,0.9085048643583427,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,129,6.142186003886753,0.8859372287988663,0.38908119574189187,0.9989071038251366,0.012893715108345662,nan,1000.0,0.8315412186379929,1.0,10729,833,0,314,29.75,107.29,6.142186003886752,0.0,0.22243837799344743,nan,0.02443484059706135,0.0,0.32337768375873566,nan,6.142186003886752,8.881784197001252e-16,2.235,0.9073305889149724,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,130,6.203296063712107,0.8859569768607617,0.389339589253068,1.0,0.014107415685430169,nan,1000.0,0.8333333333333334,1.0,10469,572,0,91,35.75,104.69,6.2032960637121075,0.0,0.25479000993072987,nan,0.02425243920071649,0.0,0.4386400245130062,nan,6.2032960637121075,8.881784197001252e-16,2.25,0.9070100915643026,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,131,6.26552067033368,0.8859454779326916,0.38965388514101507,0.9990167158308751,0.012418577040079981,nan,1000.0,0.9980506822612085,1.0,10267,368,0,105,23.0,102.67,6.2655206703336805,0.0,0.2495043408125639,nan,0.022470182586511997,0.0,0.39302382059395313,nan,6.2655206703336805,8.881784197001252e-16,2.265,0.9066556023951394,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,132,6.328885415034608,0.8859697285294533,0.3897723468393087,0.994349561767923,0.01218278561558189,nan,1000.0,0.64682116663824,1.0,10768,883,0,335,30.448275862068964,107.68,6.328885415034606,0.0,0.24642151337245416,nan,0.02175633261347616,0.0,0.2728324219070632,nan,6.328885415034606,1.7763568394002505e-15,2.2800000000000002,0.9054486901950148,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,133,6.393416714299886,0.8859637279808521,0.39011203676462175,0.9976915878132473,0.012154953215609898,nan,1000.0,0.7657285803627267,1.0,10349,454,0,193,20.636363636363637,103.49,6.393416714299888,0.0,0.22263707356019455,nan,0.022544871534799907,0.0,0.3361443585970185,nan,6.393416714299888,1.7763568394002505e-15,2.295,0.9048157420192031,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,134,6.459141840580268,0.8859792268276214,0.39034122467041016,1.0,0.011993750537696638,nan,1000.0,0.8333333333333334,1.0,10441,543,0,130,28.57894736842105,104.41,6.459141840580269,0.0,0.26030832136932175,nan,0.024109921919224196,0.0,0.3941844011607923,nan,6.459141840580269,8.881784197001252e-16,2.31,0.9043458086197181,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,135,6.526088954243005,0.885975729227066,0.3905623959004879,0.9960055217787177,0.011797025986015796,nan,1000.0,0.6868916797488226,1.0,10499,605,0,146,30.25,104.99,6.526088954243007,0.0,0.21603234633803367,nan,0.019548696458092853,0.0,0.3471532702445984,nan,6.526088954243007,1.7763568394002505e-15,2.3249999999999997,0.9038741392324331,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,136,6.594287136752883,0.8859772278368473,0.39084290876984595,0.9963155689811038,0.01268499490359555,nan,1000.0,0.7721703634172346,1.0,10586,693,0,255,30.130434782608695,105.86,6.594287136752883,0.0,0.22094386427298837,nan,0.021326901585095398,0.0,0.3154838992201764,nan,6.594287136752883,0.0,2.3400000000000003,0.902969401537665,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,137,6.663766425128326,0.885956476777792,0.3911951367557049,0.9941138536942589,0.012112473461615004,nan,1000.0,0.741345068012986,1.0,10697,813,0,178,35.34782608695652,106.97,6.663766425128329,0.0,0.23801871291969134,nan,0.023465614184790057,0.0,0.3390043066895526,nan,6.663766425128329,2.6645352591003757e-15,2.355,0.9024171340853069,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,138,6.734557847718581,0.8859562286734581,0.39140956342220307,0.9859236879709763,0.01204269640147686,nan,1000.0,0.834098746366376,1.0,10397,507,0,144,25.35,103.97,6.734557847718581,0.0,0.24017538279294967,nan,0.02263070662752334,0.0,0.3496831253170967,nan,6.734557847718581,0.0,2.37,0.9019420257095069,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,139,6.80669346134933,0.8859634773433208,0.39165701739490033,0.9896942513200455,0.01164019749396377,nan,1000.0,0.8337652921952682,1.0,10696,810,0,280,30.0,106.96,6.8066934613493295,0.0,0.22341325437581097,nan,0.02249209406565635,0.0,0.29976678832813547,nan,6.8066934613493295,8.881784197001252e-16,2.385,0.9009647398772807,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,140,6.880206389885328,0.8859774784743786,0.39193722024559974,0.9993650793650795,0.011377605557855632,nan,1000.0,0.9987373737373737,1.0,10475,576,0,123,32.0,104.75,6.88020638988533,0.0,0.23751319696505865,nan,0.020309292469173682,0.0,0.38001953396532273,nan,6.88020638988533,1.7763568394002505e-15,2.4,0.9005134849984067,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,141,6.95513086425999,0.885979228913784,0.3922624146193266,0.9992609016999261,0.011315791571343487,nan,1000.0,0.7845622119815668,1.0,10275,379,0,208,17.227272727272727,102.75,6.955130864259989,0.0,0.2058609507300637,nan,0.01941411122888689,0.0,0.28945712745189667,nan,6.955130864259989,8.881784197001252e-16,2.415,0.8997809749009528,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,142,7.031502264023105,0.8859882287681102,0.3925306051969528,0.993006993006993,0.011350307975792222,nan,1000.0,0.987012987012987,1.0,10320,421,0,129,23.38888888888889,103.2,7.031502264023104,0.0,0.1902577297555076,nan,0.01800551843886216,0.0,0.30459976692994434,nan,7.031502264023104,8.881784197001252e-16,2.43,0.8993577088985658,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,143,7.109357160459109,0.8859452269971371,0.39277628898620603,1.0,0.011153193294174142,nan,1000.0,1.0,1.0,10461,561,0,124,31.166666666666668,104.61,7.10935716045911,0.0,0.25804473211367923,nan,0.020238084387932644,0.0,0.33863918317688835,nan,7.10935716045911,8.881784197001252e-16,2.445,0.8988955069414318,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,144,7.188733361329623,0.8859204785525798,0.393138509914279,0.982922733236724,0.011492423764947388,nan,1000.0,0.9004033970908462,1.0,10620,729,0,99,40.5,106.2,7.188733361329623,0.0,0.26276204817824894,nan,0.02591612179192789,0.0,0.38977743685245514,nan,7.188733361329623,0.0,2.4599999999999995,0.8985222839101324,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,145,7.269669957295138,0.8859807278215885,0.3933536847680807,0.9885003885003886,0.011190037825144827,nan,1000.0,0.633511586452763,1.0,10475,584,0,235,24.333333333333332,104.75,7.269669957295137,0.0,0.19362762942910194,nan,0.01907718443155071,0.0,0.27769157973428565,nan,7.269669957295137,8.881784197001252e-16,2.475,0.8977685381509841,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,146,7.352207370071938,0.885966976583004,0.39359479762613775,0.9993502274204028,0.011169984682717106,nan,1000.0,0.8988372093023255,1.0,10383,487,0,206,22.136363636363637,103.83,7.352207370071938,0.0,0.21578505635261536,nan,0.019482654213068412,0.0,0.2967724014412273,nan,7.352207370071938,0.0,2.49,0.8970464704331423,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,147,7.436387402381476,0.8859707275032997,0.39395083382725715,0.9985985029463291,0.010901907136520514,nan,1000.0,0.77562358276644,1.0,10726,833,0,253,32.03846153846154,107.26,7.436387402381474,0.0,0.19392005182229555,nan,0.018053771734353536,0.0,0.2597121842778646,nan,7.436387402381474,2.6645352591003757e-15,2.5050000000000003,0.8961313694200058,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,148,7.522253289750495,0.8859714771807193,0.3941510606557131,1.0,0.010994536900206617,nan,1000.0,0.8,1.0,10654,757,0,113,39.8421052631579,106.54,7.522253289750495,0.0,0.24218263516300603,nan,0.020075848512759273,0.0,0.3403205055939524,nan,7.522253289750495,0.0,2.52,0.8957796156493737,nan
trust-aware,scale,mnist,42,500,100,1.1,2.0,0.05,iid,1.0,50,149,7.609849754221228,0.885980978012085,0.3944154094159603,1.0,0.010848364885896444,nan,1000.0,0.9166666666666666,1.0,10482,583,0,151,29.15,104.82,7.609849754221229,0.0,0.19505346491932868,nan,0.01818554481054487,0.0,0.30531966984272,nan,7.609849754221229,8.881784197001252e-16,2.5349999999999997,0.8952667374882414,nan
